id,month_year,relevance_score,Topic,Country,Confidence,Most_freq_country,Name,Recoded_countries,Remaining_non_countries,z_nature,z_society,z_culture,z_greenwashing_discourse,z_greenwashing_claims,z_transformative_discourse,z_transformative_action,z_greenwashing,z_transformativeness,Meta_Category
102,2022-10-01,0.8143057823181152,-1.0,Europe,High,Europe,-1_environment future_sustainable future_worldenvironmentday_sustainable,,Europe,0.97998046875,0.0699462890625,0.041290283203125,0.0023174285888671,0.0144424438476562,0.814453125,0.7041015625,0.0144424438476562,0.7041015625,Reviving ecosystems and species
103,2022-10-01,0.8309476375579834,19.0,Kenya,High,Kenya,19_kenya vision_kenya_nairobi_vision africa,Kenya,,0.1273193359375,0.07464599609375,0.015869140625,0.0010147094726562,0.0031967163085937,0.9296875,0.96240234375,0.0031967163085937,0.96240234375,Shaping governance for collective futures
104,2022-10-01,0.7911560535430908,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.37255859375,0.9892578125,0.10400390625,0.462158203125,0.744140625,0.96240234375,0.99755859375,0.744140625,0.99755859375,Reviving ecosystems and species
105,2022-10-01,0.93023419380188,16.0,United States,High,United States,16_vote future_vote_ballot_vote blue,United States,,0.86376953125,0.80908203125,0.56396484375,0.0066146850585937,0.68896484375,0.7685546875,0.89306640625,0.68896484375,0.89306640625,Shaping governance for collective futures
106,2022-10-01,0.9336869716644288,52.0,Ghana,High,Ghana,52_digital innovation_digital ecosystem_digital economy_digital business,Ghana,,0.2047119140625,0.368408203125,0.0157928466796875,0.0006146430969238,0.026763916015625,0.2320556640625,0.0118179321289062,0.026763916015625,0.0118179321289062,Reimagining production and industry
107,2022-10-01,0.792252242565155,-1.0,Finland,High,Finland,-1_environment future_sustainable future_worldenvironmentday_sustainable,Finland,,0.0216827392578125,0.99072265625,0.71875,0.0028228759765625,0.018768310546875,0.7470703125,0.18505859375,0.018768310546875,0.18505859375,Reviving ecosystems and species
108,2022-10-01,0.9160296320915222,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.5595703125,0.3115234375,0.0041847229003906,0.0020027160644531,0.0045814514160156,0.6435546875,0.9482421875,0.0045814514160156,0.9482421875,Reviving ecosystems and species
109,2022-10-01,0.983003318309784,49.0,United Kingdom,High,United Kingdom,49_energy future_future renewable_future energy_sustainable energy,United Kingdom,,0.763671875,0.9189453125,0.10272216796875,0.0172882080078125,0.64306640625,0.9677734375,0.98193359375,0.64306640625,0.98193359375,Harnessing technology for futures
110,2022-10-01,0.9885602593421936,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.494140625,0.07476806640625,0.154296875,0.0009689331054687,0.0022029876708984,0.0604248046875,0.0614013671875,0.0022029876708984,0.0614013671875,Reviving ecosystems and species
111,2022-10-01,0.923609972000122,67.0,,,India,67_transformational leadership_leadership creating_future leadership_leadership,India,,0.0053634643554687,0.0606689453125,0.125244140625,0.0004091262817382,0.002817153930664,0.982421875,0.019256591796875,0.002817153930664,0.019256591796875,Shaping governance for collective futures
112,2022-10-01,0.9384725689888,49.0,Asia,High,Asia,49_energy future_future renewable_future energy_sustainable energy,,Asia,0.0181121826171875,0.9267578125,0.0087814331054687,0.0038356781005859,0.0291900634765625,0.8212890625,0.8564453125,0.0291900634765625,0.8564453125,Harnessing technology for futures
113,2022-10-01,0.8268604278564453,70.0,European Union,High,European Union,70_future hydrogen_hydrogen future_environment hydrogen_hydrogen fuel,,European Union,0.021484375,0.90673828125,0.0193023681640625,0.01763916015625,0.1422119140625,0.87353515625,0.8662109375,0.1422119140625,0.8662109375,Everyday mobility and infrastructure
114,2022-10-01,0.9441193342208862,9.0,,,,9_saving soil_save soil_soil save_environment soil,,,0.0040550231933593,0.325927734375,0.0374755859375,0.0005702972412109,0.0031490325927734,0.7470703125,0.9384765625,0.0031490325927734,0.9384765625,Reviving ecosystems and species
115,2022-10-01,0.983838140964508,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.927734375,0.72509765625,0.11627197265625,0.0008845329284667,0.002206802368164,0.98876953125,0.943359375,0.002206802368164,0.943359375,Reviving ecosystems and species
116,2022-10-01,0.9917134642601012,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.07440185546875,0.323486328125,0.345458984375,0.0054473876953125,0.0186614990234375,0.6767578125,0.1334228515625,0.0186614990234375,0.1334228515625,Reviving ecosystems and species
117,2022-10-01,0.9117445945739746,2.0,West Africa,High,West Africa,2_building future_sustainable built_built environment_future built,,West Africa,0.0296783447265625,0.87158203125,0.0117263793945312,0.0022029876708984,0.712890625,0.58935546875,0.93896484375,0.712890625,0.93896484375,Everyday mobility and infrastructure
118,2022-10-01,0.9875535368919371,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.98046875,0.970703125,0.7900390625,0.0272674560546875,0.5986328125,0.876953125,0.99267578125,0.5986328125,0.99267578125,Reviving ecosystems and species
119,2022-10-01,0.9372746348381042,15.0,,,,15_sustainable urban_urban environment_smart cities_cities future,,,0.0019912719726562,0.5576171875,0.0048484802246093,0.0045814514160156,0.0236968994140625,0.95361328125,0.1260986328125,0.0236968994140625,0.1260986328125,Everyday mobility and infrastructure
120,2022-10-01,0.9995112419128418,54.0,,Low,,54_future biodiversityday_biodiversity future_future biodiversity_biodiversityday biodiversity,,,0.98779296875,0.7236328125,0.36865234375,0.0068626403808593,0.016754150390625,0.9091796875,0.7666015625,0.016754150390625,0.7666015625,Reviving ecosystems and species
121,2022-10-01,0.9977945685386658,3.0,,,,3_oceans day_world oceans_oceans future_ocean day,,,0.3037109375,0.9638671875,0.0123291015625,0.0001440048217773,0.2255859375,0.4814453125,0.884765625,0.2255859375,0.884765625,Reviving ecosystems and species
122,2022-10-01,0.9765238761901855,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0006794929504394,0.2459716796875,0.2291259765625,0.0002970695495605,0.0026302337646484,0.884765625,0.0008587837219238,0.0026302337646484,0.0008587837219238,Reviving ecosystems and species
123,2022-10-01,0.9993754029273988,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.02154541015625,0.5380859375,0.04083251953125,6.711483001708984e-05,0.0003056526184082,0.74951171875,0.023681640625,0.0003056526184082,0.023681640625,Reviving ecosystems and species
124,2022-10-01,0.9407044053077698,25.0,,,,25_environment gender_gender equality_equality world_environment women,,,0.0027523040771484,0.2032470703125,0.0125198364257812,0.0006446838378906,0.0063247680664062,0.74365234375,0.0138168334960937,0.0063247680664062,0.0138168334960937,Inclusive and equal future
125,2022-10-01,0.9971365928649902,1.0,,,,1_sporting_football_sports_esports,,,0.79345703125,0.5439453125,0.108642578125,0.0028228759765625,0.568359375,0.9091796875,0.953125,0.568359375,0.953125,"Health, lifestyle and cultural richness"
126,2022-10-01,0.8694829940795898,7.0,,,,7_waterday savewater_water future_future water_saving water,,,0.912109375,0.76806640625,0.208740234375,0.0021266937255859,0.012451171875,0.69580078125,0.68701171875,0.012451171875,0.68701171875,Reviving ecosystems and species
127,2022-10-01,0.9865885972976683,15.0,,,,15_sustainable urban_urban environment_smart cities_cities future,,,0.0061073303222656,0.84814453125,0.030487060546875,0.0011224746704101,0.138427734375,0.8759765625,0.5771484375,0.138427734375,0.5771484375,Everyday mobility and infrastructure
128,2022-10-01,0.8687283992767334,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.043609619140625,0.92578125,0.0101852416992187,0.0023727416992187,0.0139007568359375,0.414794921875,0.308349609375,0.0139007568359375,0.308349609375,Reviving ecosystems and species
129,2022-10-01,0.9711570739746094,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.2685546875,0.228271484375,0.35986328125,0.0032787322998046,0.255126953125,0.517578125,0.716796875,0.255126953125,0.716796875,Reviving ecosystems and species
130,2022-10-01,0.9988929629325868,-1.0,France,High,France,-1_environment future_sustainable future_worldenvironmentday_sustainable,France,,0.5458984375,0.452392578125,0.89794921875,0.05255126953125,0.1156005859375,0.91552734375,0.7041015625,0.1156005859375,0.7041015625,Reviving ecosystems and species
131,2022-10-01,0.9993378520011902,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0017690658569335,0.97216796875,0.0005793571472167,0.0055007934570312,0.59619140625,0.460205078125,0.478759765625,0.59619140625,0.478759765625,Reviving ecosystems and species
132,2022-10-01,0.9307451248168944,-1.0,Namibia,High,Namibia,-1_environment future_sustainable future_worldenvironmentday_sustainable,Namibia,,0.463134765625,0.81640625,0.271484375,0.0034236907958984,0.06329345703125,0.828125,0.89111328125,0.06329345703125,0.89111328125,Reviving ecosystems and species
133,2022-10-01,0.8342359066009521,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.95166015625,0.8173828125,0.0205535888671875,0.0032291412353515,0.46142578125,0.861328125,0.91845703125,0.46142578125,0.91845703125,Reviving ecosystems and species
134,2022-10-01,0.9237316846847534,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.84912109375,0.80859375,0.66015625,0.0037574768066406,0.05963134765625,0.96826171875,0.275390625,0.05963134765625,0.275390625,Reviving ecosystems and species
135,2022-10-01,0.9870186448097228,15.0,,,,15_sustainable urban_urban environment_smart cities_cities future,,,0.93115234375,0.935546875,0.49951171875,0.0007195472717285,0.06298828125,0.69873046875,0.79833984375,0.06298828125,0.79833984375,Everyday mobility and infrastructure
136,2022-10-01,0.7503411173820496,1.0,,,,1_sporting_football_sports_esports,,,0.036376953125,0.1319580078125,0.06085205078125,0.0018177032470703,0.0089263916015625,0.908203125,0.0095367431640625,0.0089263916015625,0.0095367431640625,"Health, lifestyle and cultural richness"
137,2022-10-01,0.8634881377220154,-1.0,Egypt,High,Egypt,-1_environment future_sustainable future_worldenvironmentday_sustainable,Egypt,,0.292236328125,0.99072265625,0.0112686157226562,0.0010843276977539,0.0146408081054687,0.94873046875,0.681640625,0.0146408081054687,0.681640625,Reviving ecosystems and species
138,2022-10-01,0.9749354720115662,37.0,United Kingdom,High,United Kingdom,37_nature reserves_nature reserve_protected landscapes_nature uk,United Kingdom,,0.990234375,0.5205078125,0.3837890625,0.0012922286987304,0.57275390625,0.943359375,0.9287109375,0.57275390625,0.9287109375,Reviving ecosystems and species
139,2022-10-01,0.992285966873169,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.003448486328125,0.116455078125,0.0380859375,0.0006484985351562,0.004730224609375,0.8837890625,0.80908203125,0.004730224609375,0.80908203125,Everyday mobility and infrastructure
140,2022-10-01,0.849116325378418,22.0,,,,22_planting trees_planted trees_trees future_planted tree,,,0.93115234375,0.8564453125,0.65478515625,0.0004935264587402,0.07427978515625,0.47314453125,0.97998046875,0.07427978515625,0.97998046875,Reviving ecosystems and species
141,2022-10-01,0.9125410318374634,-1.0,United Kingdom,High,United Kingdom,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.0016746520996093,0.153076171875,0.0216522216796875,0.0042877197265625,0.0088958740234375,0.388916015625,0.9248046875,0.0088958740234375,0.9248046875,Reviving ecosystems and species
142,2022-10-01,0.981506645679474,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.0030879974365234,0.216552734375,0.10174560546875,0.00115966796875,0.211181640625,0.9248046875,0.705078125,0.211181640625,0.705078125,Everyday mobility and infrastructure
143,2022-10-01,0.8279110789299011,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.445556640625,0.0657958984375,0.8466796875,0.0009069442749023,0.0035591125488281,0.294921875,0.072265625,0.0035591125488281,0.072265625,Reviving ecosystems and species
144,2022-10-01,0.9746337532997132,-1.0,,Low,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9912109375,0.352294921875,0.8125,0.029571533203125,0.0253143310546875,0.8193359375,0.8896484375,0.0253143310546875,0.8896484375,Reviving ecosystems and species
145,2022-10-01,0.9992382526397704,22.0,Oman,High,Oman,22_planting trees_planted trees_trees future_planted tree,Oman,,0.484130859375,0.215087890625,0.90478515625,0.06732177734375,0.356689453125,0.759765625,0.93896484375,0.356689453125,0.93896484375,Reviving ecosystems and species
146,2022-10-01,0.9725129008293152,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.04638671875,0.01507568359375,0.35107421875,0.000746726989746,0.0020313262939453,0.1907958984375,0.027923583984375,0.0020313262939453,0.027923583984375,Reviving ecosystems and species
147,2022-10-01,0.7697691321372986,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.974609375,0.9150390625,0.96826171875,0.02545166015625,0.0771484375,0.623046875,0.77392578125,0.0771484375,0.77392578125,Reviving ecosystems and species
148,2022-10-01,0.908517360687256,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.94140625,0.0609130859375,0.440673828125,0.0159912109375,0.0134811401367187,0.63525390625,0.78662109375,0.0134811401367187,0.78662109375,Reviving ecosystems and species
149,2022-10-01,0.7998321056365967,43.0,,,,43_sustainablefinance_stock market_finance_investing,,,0.151611328125,0.12451171875,0.025787353515625,0.0026683807373046,0.093505859375,0.441162109375,0.020751953125,0.093505859375,0.020751953125,Reimagining production and industry
150,2022-10-01,0.9733264446258544,-1.0,Brazil,High,Brazil,-1_environment future_sustainable future_worldenvironmentday_sustainable,Brazil,,0.990234375,0.83251953125,0.884765625,0.0030345916748046,0.058563232421875,0.4111328125,0.64794921875,0.058563232421875,0.64794921875,Reviving ecosystems and species
151,2022-10-01,0.8148714303970337,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.92529296875,0.42236328125,0.494140625,0.0003829002380371,0.0040740966796875,0.86962890625,0.619140625,0.0040740966796875,0.619140625,Reviving ecosystems and species
152,2022-10-01,0.998282790184021,-1.0,Brazil,High,Brazil,-1_environment future_sustainable future_worldenvironmentday_sustainable,Brazil,,0.479248046875,0.72216796875,0.465576171875,0.0014238357543945,0.03814697265625,0.9150390625,0.72900390625,0.03814697265625,0.72900390625,Reviving ecosystems and species
153,2022-10-01,0.9922977089881896,19.0,,Low,,19_kenya vision_kenya_nairobi_vision africa,,,0.109130859375,0.10797119140625,0.1429443359375,0.0036354064941406,0.018768310546875,0.83935546875,0.254150390625,0.018768310546875,0.254150390625,Shaping governance for collective futures
154,2022-10-01,0.9428579211235046,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8564453125,0.60205078125,0.875,0.2479248046875,0.5322265625,0.6220703125,0.73193359375,0.5322265625,0.73193359375,Reviving ecosystems and species
